,Lat,Lon,District,Small_district,Rooms,Price,Price_duplicate,Totsp,Livesp,Kitsp,Dist,Stname,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,Link
8605,55.831858,37.519881,1,Коптево,3,8300000,8300000.0,89.0,,60.0,599.032559169,Войковская,5,0,1,1,1,5,5,0,http://www.cian.ru/sale/flat/151351384/
8606,55.829178,37.597297,2,Марфино,1,5990000,5990000.0,32.0,,22.0,577.677092791,Фонвизинская,10,1,0,1,1,6,9,0,http://www.cian.ru/sale/flat/151568647/
8607,55.703205,37.935468,4,,3,7047426,7047426.0,79.1,,,405.916160448,Выхино,11,0,,0,1,23,25,1,http://www.cian.ru/sale/flat/151235292/
8608,55.869347,37.669356,2,,1,5767300,5767300.0,32.2,,22.8,899.497599383,Бабушкинская,3,1,,0,1,7,17,1,http://www.cian.ru/sale/flat/40492181/
8609,55.762637,37.789734,3,Перово,2,8000000,8000000.0,57.0,7.5,35.0,53.0345538932,Перово,15,1,1,1,1,5,6,0,http://www.cian.ru/sale/flat/151401472/
8610,55.789826,37.638539,0,Мещанский,3,16390000,16390000.0,70.0,11.0,46.0,266.082731452,Проспект Мира,7,1,1,1,1,5,12,0,http://www.cian.ru/sale/flat/151132585/
8611,55.570125,37.569864,6,,1,3100000,3100000.0,30.4,,25.0,1396.57702864,Бульвар Дмитрия Донского,3,1,,0,1,5,7,1,http://www.cian.ru/sale/flat/151425028/
8612,55.581821,37.680302,5,Бирюлёво Восточное,1,5000000,5000000.0,39.5,,19.0,1311.7244666,,,,0,1,1,3,17,0,http://www.cian.ru/sale/flat/43860101/
8613,55.430998,36.865036,10,,2,6250000,6250000.0,62.4,10.6,37.0,2369.41405601,,,,,0,1,10,16,0,http://www.cian.ru/sale/flat/37407484/
8614,55.835565,37.4958,1,,2,9108000,9108000.0,39.6,,,628.59936593,Водный стадион,14,1,,0,0,19,22,1,http://www.cian.ru/sale/flat/150198368/
8615,55.797413,37.497031,8,,2,15919882,15919882.0,68.4,5.0,,325.86432246,Октябрьское поле,3,0,,0,1,8,9,1,http://www.cian.ru/sale/flat/150188106/
8616,55.766552,37.568749,0,,2,15900000,15900000.0,55.0,,34.0,83.5957804973,Улица 1905 года,5,1,,0,1,6,12,0,http://www.cian.ru/sale/flat/150047590/
8617,55.755393,37.824742,3,Новогиреево,1,5100000,5100000.0,33.0,,20.0,3.40891358892,Новогиреево,11,1,0,1,1,5,5,0,http://www.cian.ru/sale/flat/151350668/
8618,55.831999,37.591854,2,Марфино,1,5550000,5550000.0,31.0,14.0,11.0,600.15657842,Владыкино,10,0,0,0,1,3,5,0,http://www.cian.ru/sale/flat/151194344/
8619,55.699411,37.490506,7,Раменки,2,10000000,10000000.0,54.2,11.1,28.0,434.887100472,Проспект Вернадского,10,0,0,1,1,9,16,0,http://www.cian.ru/sale/flat/149579024/
8620,55.80822,37.532008,1,Аэропорт,1,5475000,5475000.0,30.0,,18.0,411.262120215,Аэропорт,8,1,1,0,0,1,5,0,http://www.cian.ru/sale/flat/150318600/
8621,55.701932,37.780742,4,Кузьминки,2,7200000,7200000.0,42.0,,30.0,415.641272078,Кузьминки,12,1,0,0,1,4,5,0,http://www.cian.ru/sale/flat/19472278/
8622,55.797822,37.464688,8,Щукино,2,9900000,9900000.0,55.0,,33.0,329.091067103,Щукинская,15,1,1,1,1,3,5,0,http://www.cian.ru/sale/flat/150136125/
8623,55.633661,37.414421,7,,2,5334225,5334225.0,54.7,,,930.350574401,Саларьево,5,0,,0,1,16,25,1,http://www.cian.ru/sale/flat/151404224/
8624,55.699233,37.938566,4,,2,6205600,6205600.0,60.3,15.3,31.8,436.245314214,Выхино,20,0,,0,1,9,25,1,http://www.cian.ru/sale/flat/151354506/
8625,55.889533,37.39276,8,Куркино,2,13800000,13800000.0,74.0,12.0,37.8,1062.58619006,Планерная,10,0,1,0,1,5,5,0,http://www.cian.ru/sale/flat/47368022/
8626,55.72856,37.679116,0,Таганский,3,19500000,19500000.0,100.0,17.1,64.2,211.281726045,Волгоградский проспект,8,0,1,1,1,9,10,0,http://www.cian.ru/sale/flat/149874062/
8627,55.82845,37.760252,3,Метрогородок,1,4400000,4400000.0,32.0,,20.0,571.878971828,Бульвар Рокоссовского,5,0,0,0,1,5,5,0,http://www.cian.ru/sale/flat/150585907/
8628,55.511517,37.568377,9,,2,5847660,5847660.0,64.3,10.6,36.2,1814.82577944,Аннино,15,0,,0,0,2,17,1,http://www.cian.ru/sale/flat/151363982/
8629,55.731698,37.720645,4,Нижегородский,2,5300000,5300000.0,41.0,,26.0,187.071146782,Марксистская,15,0,1,1,0,1,5,0,http://www.cian.ru/sale/flat/149092698/
8630,55.579811,37.67131,5,Бирюлёво Восточное,1,6277505,6277505.0,43.7,9.8,17.6,1326.33860357,Домодедовская,15,0,1,0,1,22,45,0,http://www.cian.ru/sale/flat/150218026/
8631,55.774517,37.473006,8,,1,8800000,8800000.0,31.0,10.0,20.0,145.893399379,Октябрьское поле,10,0,,0,0,6,13,0,http://www.cian.ru/sale/flat/151506990/
8632,55.645719,37.704716,4,,2,7481806,7481806.0,56.1,,35.3,840.444868964,Марьино,20,1,,0,0,31,32,1,http://www.cian.ru/sale/flat/148938601/
8633,55.906269,37.567527,2,Лианозово,3,30100000,30100000.0,115.0,17.0,74.0,1198.46751977,Алтуфьево,25,1,1,0,1,4,5,0,http://www.cian.ru/sale/flat/149797108/
8634,55.816146,37.490928,1,Войковский,2,8500000,8500000.0,43.0,,29.0,474.07424764,,,,1,1,0,1,5,0,http://www.cian.ru/sale/flat/150748009/
8635,55.804072,37.590693,2,,1,4850000,4850000.0,29.0,,18.0,378.450566248,Дмитровская,9,0,,0,0,4,20,1,http://www.cian.ru/sale/flat/150200285/
8636,55.642586,37.391475,7,,3,8128578,8128578.0,76.4,9.5,44.2,863.847229414,,,,,0,1,10,17,1,http://www.cian.ru/sale/flat/150606344/
8637,55.700966,37.93937,4,,2,6028200,6028200.0,59.1,,,423.018020783,Выхино,15,0,,0,1,15,25,1,http://www.cian.ru/sale/flat/151488793/
8638,55.72417,37.419332,7,Можайский,3,11000000,11000000.0,60.0,,39.0,245.107129025,Кунцевская,21,1,1,1,1,7,9,0,http://www.cian.ru/sale/flat/35980686/
8639,55.565536,37.496855,9,,2,5810140,5810140.0,66.0,,45.0,1429.74625131,Теплый Стан,15,0,,0,1,7,16,1,http://www.cian.ru/sale/flat/150984120/
8640,55.493793,37.299632,10,Троицк,1,4700000,4700000.0,41.0,11.0,18.0,1938.95088427,,,,1,0,1,14,17,0,http://www.cian.ru/sale/flat/151037679/
8641,55.625836,37.604241,5,Чертаново Северное,1,4500000,4500000.0,28.1,,15.0,988.457086293,Южная,6,1,0,0,1,1,9,0,http://www.cian.ru/sale/flat/151513036/
8642,55.639115,37.691216,5,Москворечье-Сабурово,2,7500000,7500000.0,51.0,,31.0,889.739658883,Каширская,5,0,0,0,0,2,17,0,http://www.cian.ru/sale/flat/150616964/
8643,55.785878,37.601034,0,Тверской,2,9700000,9700000.0,47.4,7.4,29.0,235.031108823,Менделеевская,7,1,0,1,1,2,12,0,http://www.cian.ru/sale/flat/139550369/
8644,55.700966,37.93937,4,,2,5239500,5239500.0,50.0,9.8,27.7,423.018020783,Выхино,20,1,,0,1,8,17,1,http://www.cian.ru/sale/flat/148747824/
8645,55.758711,37.520968,0,Пресненский,3,17500000,17500000.0,80.0,10.0,55.0,22.4272171736,Деловой центр,15,1,1,0,1,3,8,0,http://www.cian.ru/sale/flat/150521077/
8646,55.486091,37.297781,10,Троицк,1,4490000,4490000.0,38.1,8.5,17.0,1992.53683822,,,,0,0,1,13,14,0,http://www.cian.ru/sale/flat/146324246/
8647,55.481087,37.300117,10,Троицк,1,4750000,4750000.0,43.0,9.4,17.0,2027.23580516,,,,0,0,1,2,16,0,http://www.cian.ru/sale/flat/151566658/
8648,55.565536,37.496855,9,,2,5454930,5454930.0,59.0,,39.0,1429.74625131,Теплый Стан,15,0,,0,1,6,16,1,http://www.cian.ru/sale/flat/150984231/
8649,55.618949,37.540838,6,Ясенево,2,9500000,9500000.0,54.0,9.3,32.2,1039.44183391,Ясенево,12,1,0,0,0,6,16,0,http://www.cian.ru/sale/flat/151351942/
8650,55.848943,37.578073,2,,2,9241600,9241600.0,64.0,,,735.566681712,,,,,0,0,15,20,1,http://www.cian.ru/sale/flat/149835794/
8651,55.775753,37.671938,0,,1,6467402,6467402.0,28.2,,28.2,155.575170516,Красносельская,6,1,,0,0,3,,1,http://www.cian.ru/sale/flat/149031349/
8652,55.812884,37.812875,3,Гольяново,1,4800000,4800000.0,32.0,5.5,20.0,448.205150368,Щелковская,15,1,0,1,1,3,5,0,http://www.cian.ru/sale/flat/151451194/
8653,55.777039,37.670609,0,Красносельский,1,11000000,11000000.0,37.0,,20.0,165.652712896,Бауманская,10,1,1,1,1,3,7,0,http://www.cian.ru/sale/flat/150503960/
8654,55.813531,37.470033,8,Покровское-Стрешнево,3,12500000,12500000.0,69.1,,43.0,453.334111828,Щукинская,9,1,1,1,1,9,17,0,http://www.cian.ru/sale/flat/48962864/
8655,55.632647,37.606352,5,Чертаново Северное,2,7250000,7250000.0,45.0,6.2,29.0,937.890887737,Чертановская,10,1,0,1,1,5,9,0,http://www.cian.ru/sale/flat/150118872/
8656,55.536436,37.154913,10,,1,1400000,1400000.0,50.0,15.0,30.0,1638.43452213,,,,,1,0,1,3,0,http://www.cian.ru/sale/flat/150472390/
8657,55.69865,37.752993,4,,1,8250000,8250000.0,40.6,,20.9,440.693221882,Волжская,7,1,,1,1,6,12,0,http://www.cian.ru/sale/flat/151215226/
8658,55.680067,37.85188,4,Выхино-Жулебино,2,6700000,6700000.0,50.9,8.4,30.5,581.964265122,Жулебино,5,1,0,0,0,1,14,0,http://www.cian.ru/sale/flat/150828446/
8659,55.648167,37.704316,4,,2,6626774,6626774.0,51.8,,,822.138623565,Марьино,4,0,,0,1,20,32,1,http://www.cian.ru/sale/flat/151052162/
8660,55.703215,37.687632,4,Южнопортовый,1,6900000,6900000.0,38.0,,19.0,405.839747273,Кожуховская,5,1,0,0,1,12,17,0,http://www.cian.ru/sale/flat/151399991/
8661,55.650043,37.724562,4,Марьино,1,6200000,6200000.0,36.0,10.0,20.0,808.097634977,Марьино,12,1,0,1,1,8,12,0,http://www.cian.ru/sale/flat/151155748/
8662,55.850616,37.618053,2,,1,4837000,4837000.0,27.6,,20.0,748.972545502,Ботанический сад,10,1,,0,0,3,18,1,http://www.cian.ru/sale/flat/151195047/
8663,55.774451,37.470831,8,,2,11696000,11696000.0,43.0,,,145.376520727,Октябрьское поле,13,0,,0,0,12,22,1,http://www.cian.ru/sale/flat/150196769/
8664,55.676316,37.607152,6,Котловка,1,5100000,5100000.0,33.0,,19.0,610.360003496,Нагорная,10,1,0,0,0,2,9,0,http://www.cian.ru/sale/flat/149387232/
8665,55.645719,37.704716,4,,1,5248600,5248600.0,37.5,16.5,12.5,840.444868964,Марьино,20,1,,0,0,18,32,1,http://www.cian.ru/sale/flat/150927271/
8666,55.612746,37.697684,5,,2,7442103,7442103.0,50.4,8.3,30.0,1085.23646413,Орехово,5,1,,0,1,9,17,0,http://www.cian.ru/sale/flat/151491347/
8667,55.773155,37.597208,0,Тверской,6,,186938138.2,289.3,,231.0,135.229147849,Маяковская,5,1,1,1,1,11,12,0,http://www.cian.ru/sale/flat/151100375/
8668,55.868056,37.634497,2,Южное Медведково,1,5200000,5200000.0,39.6,8.5,21.0,889.097707397,Свиблово,5,0,0,1,0,1,12,0,http://www.cian.ru/sale/flat/150949138/
8669,55.823793,37.575666,2,Бутырский,1,6300000,6300000.0,37.0,10.0,19.0,534.818109916,Тимирязевская,5,0,1,1,1,4,16,0,http://www.cian.ru/sale/flat/151140578/
8670,55.711115,37.609063,5,,2,19063000,19063000.0,70.0,13.0,32.0,345.386244893,Шаболовская,8,1,,0,0,1,16,1,http://www.cian.ru/sale/flat/149634981/
8671,55.893914,37.574283,2,Лианозово,1,7450000,7450000.0,38.9,8.5,20.9,1098.09834291,Алтуфьево,7,1,0,1,1,3,12,0,http://www.cian.ru/sale/flat/137205672/
8672,55.849499,37.63888,2,Свиблово,3,8180000,8180000.0,51.0,,36.0,740.021238597,,,,0,1,1,7,9,0,http://www.cian.ru/sale/flat/151479923/
8673,55.671062,37.750514,4,,1,5674200,5674200.0,38.6,,33.1,650.065147189,Люблино,14,1,,0,1,6,14,0,http://www.cian.ru/sale/flat/149578993/
8674,55.659729,37.760917,4,Марьино,1,6500000,6500000.0,40.0,8.5,19.2,735.435224078,Братиславская,7,1,0,1,1,15,17,0,http://www.cian.ru/sale/flat/151074884/
8675,55.775454,37.680275,0,Басманный,3,15500000,15500000.0,86.0,12.0,46.0,153.232703591,Бауманская,5,1,1,1,0,2,6,0,http://www.cian.ru/sale/flat/151424003/
8676,55.623336,37.594243,5,Чертаново Центральное,1,6950000,6950000.0,37.0,9.5,20.0,1006.98169353,Южная,5,1,1,0,1,6,14,0,http://www.cian.ru/sale/flat/147688582/
8677,55.622766,37.706353,5,,1,6609600,6609600.0,40.8,15.5,15.1,1011.20259537,Орехово,10,1,,0,1,11,22,1,http://www.cian.ru/sale/flat/149096661/
8678,55.541678,37.48696,9,,2,6900000,6900000.0,68.8,10.2,33.3,1601.054325,,,,,0,1,4,9,1,http://www.cian.ru/sale/flat/144162303/
8679,55.678306,37.453001,7,Очаково-Матвеевское,1,4980000,4980000.0,33.0,,19.0,595.300412214,Проспект Вернадского,10,0,0,0,0,6,9,0,http://www.cian.ru/sale/flat/151145106/
8680,55.86448,37.477453,1,Левобережный,1,6350000,6350000.0,38.0,7.4,19.0,860.309938404,Речной вокзал,17,1,0,0,1,10,17,0,http://www.cian.ru/sale/flat/148509268/
8681,55.633582,37.471434,6,Тёплый Стан,2,6400000,6400000.0,45.7,,32.0,930.938147718,Тропарево,21,1,0,1,1,2,12,0,http://www.cian.ru/sale/flat/151191753/
8682,55.763209,37.410583,7,Крылатское,1,9500000,9500000.0,40.0,,19.0,57.4972289337,Крылатское,5,1,0,0,1,10,17,0,http://www.cian.ru/sale/flat/150146446/
8683,55.869683,37.593785,2,Отрадное,1,5900000,5900000.0,36.0,,21.0,902.204917016,Отрадное,14,1,0,1,1,2,9,0,http://www.cian.ru/sale/flat/149758343/
8684,55.864788,37.673843,2,,1,9125160,9125160.0,44.6,11.0,,862.788299238,Бабушкинская,15,1,,0,1,11,14,1,http://www.cian.ru/sale/flat/151349236/
8685,55.628273,37.342076,9,,1,5986720,5986720.0,42.2,12.7,,970.380718666,Саларьево,10,0,,0,0,8,9,1,http://www.cian.ru/sale/flat/148473171/
8686,55.820723,37.508589,1,Войковский,2,7700000,7700000.0,47.1,9.5,29.8,510.4148531,Войковская,11,1,1,1,1,4,14,0,http://www.cian.ru/sale/flat/150911030/
8687,55.667818,37.545662,6,Обручевский,3,9850000,9850000.0,50.1,,33.9,674.540300261,Новые Черемушки,11,1,0,0,1,9,9,0,http://www.cian.ru/sale/flat/151347941/
8688,55.790879,37.818957,3,Восточное Измайлово,1,3600000,3600000.0,15.0,,13.0,274.371296487,Первомайская,12,1,1,0,0,5,6,0,http://www.cian.ru/sale/flat/151328081/
8689,55.704184,37.934121,4,,1,4303740,4303740.0,38.8,,,398.433984422,Выхино,11,0,,0,1,13,17,1,http://www.cian.ru/sale/flat/151235267/
8690,55.590994,37.452291,9,,3,7667205,7667205.0,82.0,,,1244.86344345,Саларьево,10,1,,0,1,3,9,1,http://www.cian.ru/sale/flat/150501224/
8691,55.785757,37.481724,8,,2,9065300,9065300.0,53.8,17.5,24.6,234.080040075,Октябрьское поле,10,1,,0,1,15,23,1,http://www.cian.ru/sale/flat/149686127/
8692,55.433588,36.86986,10,поселение Киевский,2,3800000,3800000.0,43.1,6.8,24.7,2351.95489191,Саларьево,25,0,0,0,1,4,9,0,http://www.cian.ru/sale/flat/144029389/
8693,55.657682,37.767645,4,Марьино,1,6600000,6600000.0,38.0,8.5,19.1,750.814655662,Братиславская,18,1,0,1,1,10,17,0,http://www.cian.ru/sale/flat/148907139/
8694,55.765691,37.642968,0,Басманный,2,12900000,12900000.0,45.0,7.5,25.0,76.8712672515,Чистые пруды,5,1,1,0,1,9,9,0,http://www.cian.ru/sale/flat/42310758/
8695,55.779413,37.513709,1,,1,11500000,11500000.0,56.0,11.0,32.0,184.267197147,Полежаевская,3,1,,1,1,3,6,0,http://www.cian.ru/sale/flat/151475249/
8696,55.314361,37.176311,10,поселение Вороновское,2,4250000,4250000.0,43.6,6.5,27.6,3127.5406651,,,,0,0,1,4,5,0,http://www.cian.ru/sale/flat/149509421/
8697,55.672016,37.572558,6,Черёмушки,1,9250000,9250000.0,39.1,8.5,19.2,642.861614473,Профсоюзная,7,1,0,1,1,11,17,0,http://www.cian.ru/sale/flat/148825223/
8698,55.571093,37.491718,9,поселение Сосенское,1,4700000,4700000.0,43.5,12.0,20.0,1389.57143165,Бунинская аллея,10,0,1,0,1,5,14,0,http://www.cian.ru/sale/flat/151498904/
8699,55.809201,37.478145,8,Щукино,4,39000000,39000000.0,147.0,30.0,100.0,419.028145155,Щукинская,8,1,0,0,0,11,16,0,http://www.cian.ru/sale/flat/151521176/
8700,55.721924,37.664473,4,Южнопортовый,1,7300000,7300000.0,33.0,,20.0,262.392534842,Таганская,15,1,1,0,0,2,9,0,http://www.cian.ru/sale/flat/150585692/
8701,55.775211,37.484478,8,Хорошёво-Мнёвники,3,8480000,8480000.0,56.0,,42.0,151.329126695,,,,1,1,1,2,5,0,http://www.cian.ru/sale/flat/150882825/
8702,55.816328,37.631379,2,Останкинский,2,7500000,7500000.0,38.0,,20.0,475.518340237,ВДНХ,20,1,1,1,1,6,8,0,http://www.cian.ru/sale/flat/150937948/
8703,55.759098,37.739076,3,,1,6042276,6042276.0,37.4,10.1,14.9,25.4425180248,Шоссе Энтузиастов,10,1,,0,1,3,23,1,http://www.cian.ru/sale/flat/151507225/
8704,55.658657,37.423698,9,,1,5900000,5900000.0,47.0,13.0,19.0,743.490876483,Юго-Западная,15,1,,0,1,3,15,1,http://www.cian.ru/sale/flat/151264827/
8705,55.756396,37.653334,0,Басманный,1,15000000,15000000.0,35.0,,19.0,4.39808155464,Курская,5,1,1,0,1,3,5,0,http://www.cian.ru/sale/flat/140315973/
8706,55.698295,37.503352,7,Раменки,1,9200000,9200000.0,38.0,7.5,19.0,443.40117061,,,,0,0,1,15,17,0,http://www.cian.ru/sale/flat/150983385/
8707,55.686355,37.848044,4,Выхино-Жулебино,1,6500000,6500000.0,38.1,8.5,19.2,534.272094141,Жулебино,7,1,0,0,1,6,12,0,http://www.cian.ru/sale/flat/150933435/
8708,55.557317,37.555005,6,,2,6013555,6013555.0,56.1,7.9,31.3,1488.97777419,Улица Скобелевская,15,1,,0,1,16,31,1,http://www.cian.ru/sale/flat/151511836/
8709,55.52407,37.483786,9,,1,2390000,2390000.0,43.0,,35.5,1726.23943016,,,,,0,1,3,3,0,http://www.cian.ru/sale/flat/150249119/
8710,55.622965,37.753667,5,Зябликово,1,5400000,5400000.0,32.8,,18.0,1009.72909669,Шипиловская,10,1,0,0,1,11,12,0,http://www.cian.ru/sale/flat/151560924/
8711,55.649182,37.533798,6,,1,5487000,5487000.0,37.2,,28.2,814.543130623,Калужская,10,1,,0,0,7,15,1,http://www.cian.ru/sale/flat/151448620/
8712,55.848756,37.417006,8,Южное Тушино,2,13500000,13500000.0,59.4,29.8,24.0,734.068635249,Сходненская,15,1,1,0,1,7,16,0,http://www.cian.ru/sale/flat/151536406/
8713,55.735398,37.488305,7,Филёвский Парк,2,6750000,6750000.0,45.0,,32.0,158.490509899,Филевский парк,7,1,1,1,1,5,5,0,http://www.cian.ru/sale/flat/151093987/
8714,55.721807,37.51361,7,Раменки,1,6500000,6500000.0,33.0,7.2,17.0,263.292599863,Парк Победы,23,1,0,1,0,1,9,0,http://www.cian.ru/sale/flat/151252747/
8715,55.632499,37.523016,6,Коньково,1,8600000,8600000.0,39.2,,20.0,938.991183061,Коньково,2,1,0,1,1,18,22,0,http://www.cian.ru/sale/flat/150701670/
8716,55.808953,37.479205,8,,4,39000000,39000000.0,145.0,14.0,95.0,417.064648541,,,,,0,1,11,16,1,http://www.cian.ru/sale/flat/147782428/
8717,55.840866,37.383894,8,Митино,2,8200000,8200000.0,55.0,10.0,33.0,670.935441553,Волоколамская,7,1,0,0,1,14,17,0,http://www.cian.ru/sale/flat/51007093/
8718,55.680985,37.551786,6,,2,14749141,14749141.0,66.1,13.7,36.0,575.00865587,Профсоюзная,15,1,,0,1,2,20,1,http://www.cian.ru/sale/flat/151524677/
8719,55.790757,37.499579,8,Щукино,2,12450000,12450000.0,62.0,,36.5,273.410846752,Октябрьское поле,5,1,1,0,1,4,8,0,http://www.cian.ru/sale/flat/151008425/
8720,55.576473,37.673742,5,,1,7508200,7508200.0,43.4,10.0,17.6,1350.57905959,,,,,0,1,35,45,1,http://www.cian.ru/sale/flat/149667958/
8721,55.789006,37.461292,8,Хорошёво-Мнёвники,1,8300000,8300000.0,36.0,,19.0,259.630108636,Октябрьское поле,10,0,1,1,1,13,14,0,http://www.cian.ru/sale/flat/149632472/
8722,55.86107,37.373322,8,,1,4952443,4952443.0,40.5,,,832.885132782,Пятницкое шоссе,15,1,,0,1,8,25,1,http://www.cian.ru/sale/flat/151118249/
8723,55.785431,37.56195,1,,1,10475000,10475000.0,50.0,12.0,30.0,231.517838818,Динамо,7,1,,0,1,2,19,1,http://www.cian.ru/sale/flat/151245097/
8724,55.675798,37.443973,7,,2,9537750,9537750.0,60.8,10.9,29.9,614.278157294,Юго-Западная,20,0,,0,1,15,23,1,http://www.cian.ru/sale/flat/151516574/
8725,55.841324,37.49439,1,,1,8232000,8232000.0,42.0,17.8,13.5,674.596285724,Водный стадион,7,1,,0,1,22,26,1,http://www.cian.ru/sale/flat/144281247/
8726,55.410045,37.185159,10,,2,3250800,3250800.0,81.3,11.3,70.0,2509.69425095,,,,,0,0,8,12,1,http://www.cian.ru/sale/flat/29868034/
8727,55.650759,37.765264,4,Марьино,2,6600000,6600000.0,53.0,9.2,35.0,802.73592622,Марьино,20,1,0,1,1,12,22,0,http://www.cian.ru/sale/flat/151563092/
8728,55.731075,37.64348,0,,1,17106349,17106349.0,39.4,,,191.879885976,Павелецкая,5,1,,0,0,6,7,1,http://www.cian.ru/sale/flat/150110830/
8729,55.775753,37.671938,0,,1,6889007,6889007.0,26.1,,26.1,155.575170516,Красносельская,6,1,,0,0,1,,1,http://www.cian.ru/sale/flat/149031235/
8730,55.540776,37.495357,9,поселение Сосенское,1,5250000,5250000.0,42.0,10.0,19.0,1607.49311309,Бунинская аллея,20,1,0,0,1,5,17,0,http://www.cian.ru/sale/flat/145180488/
8731,55.605434,37.523815,6,Ясенево,1,5500000,5500000.0,32.5,,18.9,1139.0632774,Ясенево,5,1,0,0,0,7,9,0,http://www.cian.ru/sale/flat/149511112/
8732,55.670397,37.774751,4,,1,4821650,4821650.0,36.5,9.7,18.4,655.084907829,Люблино,4,0,,0,1,9,17,1,http://www.cian.ru/sale/flat/150842705/
8733,55.708704,37.443919,7,,1,7900000,7900000.0,53.0,,31.1,363.854442064,Кунцевская,15,0,,0,0,4,7,0,http://www.cian.ru/sale/flat/44698920/
8734,55.764668,37.661078,0,Басманный,3,16000000,16000000.0,78.0,8.5,54.0,68.8839935534,Курская,8,1,1,1,0,1,5,0,http://www.cian.ru/sale/flat/18812800/
8735,55.737917,37.42545,7,,2,10900000,10900000.0,52.0,10.0,28.0,139.011499058,,,,,0,1,13,25,0,http://www.cian.ru/sale/flat/149298133/
8736,55.623717,37.611042,5,Чертаново Северное,1,7700000,7700000.0,40.0,,19.0,1004.15979255,Южная,2,1,0,1,0,2,17,0,http://www.cian.ru/sale/flat/151432460/
8737,55.744059,37.576187,0,Хамовники,2,17500000,17500000.0,48.0,,30.0,91.4454973638,Смоленская,5,1,1,1,1,8,9,0,http://www.cian.ru/sale/flat/148511392/
8738,55.856331,37.563557,1,Бескудниковский,1,5800000,5800000.0,38.0,8.6,19.0,794.81529191,Петровско-Разумовская,10,0,0,1,1,3,14,0,http://www.cian.ru/sale/flat/151208610/
8739,55.795454,37.793337,3,Измайлово,3,10500000,10500000.0,73.0,,46.0,310.414797033,Первомайская,4,1,1,1,1,1,5,0,http://www.cian.ru/sale/flat/12885613/
8740,55.515171,37.568758,9,Щербинка,2,5900000,5900000.0,68.0,13.0,38.0,1789.09681715,Бульвар Дмитрия Донского,10,0,0,0,1,13,16,0,http://www.cian.ru/sale/flat/150582083/
8741,55.80104,37.4023,8,Строгино,2,12300000,12300000.0,52.0,,29.0,354.493337384,Строгино,3,1,0,0,1,4,12,0,http://www.cian.ru/sale/flat/151166666/
8742,55.809565,37.714806,3,Богородское,1,4800000,4800000.0,30.0,,18.0,421.910321121,Преображенская площадь,15,1,1,0,1,5,5,0,http://www.cian.ru/sale/flat/150585753/
8743,55.620489,37.747136,5,Зябликово,1,4800000,4800000.0,32.2,6.5,18.7,1028.0539309,Шипиловская,5,1,0,1,0,1,9,0,http://www.cian.ru/sale/flat/151044234/
8744,55.431468,37.27138,10,,3,5000000,5000000.0,58.0,,44.0,2366.24772225,,,,,0,1,3,4,0,http://www.cian.ru/sale/flat/149022809/
8745,55.325078,37.34444,10,поселение Клёновское,1,2650000,2650000.0,32.0,,18.0,3060.26570901,,,,1,0,0,1,5,0,http://www.cian.ru/sale/flat/149752121/
8746,55.887099,37.663979,2,Северное Медведково,3,8800000,8800000.0,58.0,,43.9,1042.87415273,Медведково,3,1,0,0,1,6,9,0,http://www.cian.ru/sale/flat/151409028/
8747,55.762328,37.574004,0,Пресненский,1,8900000,8900000.0,32.2,,21.5,50.6241246917,Краснопресненская,3,1,0,0,0,2,9,0,http://www.cian.ru/sale/flat/36436709/
8748,55.590994,37.452291,9,,2,5961767,5961767.0,64.0,,,1244.86344345,Саларьево,10,1,,0,1,2,9,1,http://www.cian.ru/sale/flat/150499827/
8749,55.722639,37.573061,0,Хамовники,2,12000000,12000000.0,41.7,6.5,24.9,256.891326036,Спортивная,10,1,1,0,1,6,9,0,http://www.cian.ru/sale/flat/150691006/
8750,55.63379,37.758491,5,Братеево,2,7800000,7800000.0,51.6,8.6,30.4,929.391078206,Алма-Атинская,7,1,0,0,1,6,14,0,http://www.cian.ru/sale/flat/150797603/
8751,55.652085,37.58261,6,Зюзино,3,9000000,9000000.0,58.0,5.5,38.0,792.802230009,Севастопольская,15,1,1,1,1,2,5,0,http://www.cian.ru/sale/flat/151542837/
8752,55.71304,37.500953,7,,5,,77540880.0,190.0,16.0,98.0,330.629239749,,,,,1,1,12,22,0,http://www.cian.ru/sale/flat/33538258/
8753,55.684868,37.548833,6,Гагаринский,2,8700000,8700000.0,43.4,,28.2,545.560684377,Профсоюзная,15,1,1,1,1,3,8,0,http://www.cian.ru/sale/flat/150473276/
8754,55.656346,37.424327,9,поселение Московский,1,6500000,6500000.0,45.0,11.0,22.0,760.845530164,,,,1,0,1,13,15,0,http://www.cian.ru/sale/flat/150334665/
8755,55.49648,37.324039,10,,3,10500000,10500000.0,99.2,20.0,55.0,1920.20574078,Теплый Стан,20,0,,1,1,2,3,0,http://www.cian.ru/sale/flat/138474144/
8756,55.797402,37.720447,3,Преображенское,1,7100000,7100000.0,30.2,5.5,22.0,325.777545281,Преображенская площадь,7,1,1,1,1,9,9,0,http://www.cian.ru/sale/flat/151413036/
8757,55.519412,37.395328,9,,2,5589792,5589792.0,72.0,,,1759.17553036,Теплый Стан,15,0,,0,0,6,7,1,http://www.cian.ru/sale/flat/150488622/
